url,label
http://suvida.co.ke/.yf/main-qazkorea/login.htm,1
http://www.newlight.net.br,0
https://brwtihfyemdrt.firebaseapp.com/,1
https://docs.google.com/presentation/d/e/2PACX-1vRl62zZ3DauchqiaegjusL4FROkfBtyi_HuRBj91wMxgwcGKBar-h6Q_Z8V0AaRapdVs4wSimRkUzKd/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
https://docs.google.com/presentation/d/e/2PACX-1vQbR-twX82wlYWfv43xIYRAqpNNpn5CHWbWpLUpVMrFu36QexWej61IyFvxHQaDiT1nDBrfYRuU0iap/pub?start=false&loop=false&delayms=3000&slide=id.p%3E,1
http://statics-jaguar-production.petlove.com.br,0
http://wac.trafficmanager.net,0
http://saclge.com.br,0
https://att-103881.weeblysite.com/,1
https://elleslespetitdechance.firebaseapp.com/,1
https://acessos-itau-ativacaocartao-online.com/desbloquear_o_cartao/,1
http://unesp.br,0
https://trasfiyabancolombia212142.brizy.site/,1
http://rr5---sn-p2n-hoaz.gvt1.com,0
http://ns3.monikerdns.net,0
http://assets.begrowth.com.br,0
http://v2wv3xv0x9voo18i9e9zgqim6v6k9wq3u.free-lbv3.idouyinvod.com,0
http://unb.br,0
http://mobilidade.caixa.gov.br,0
https://cloudflare-ipfs.com/ipfs/bafybeifh54hsup35epu5hi67ozu6v5v4ovc7kmbrql5jltcraqm547p7ke/Statement.html,1
http://co.naknik.co.il,0
https://thebaligen.com/Barural/,1
http://executiva.adm.br,0
http://servtest.servweb.com.br/@/index.php/js/popper.min.js,1
https://shorturl.at/lFGMS,1
https://zwqswq.cn/,1
https://app-br-portal-delicias.blogspot.com/?gclid=EAIaIQobChMIzKHVgO_r-wIVBY7ICh3KuQnwEAAYASAAEgL4xvD_BwE,1
http://static.dafiti.com.br,0
https://uaii-2br.pages.dev/,1
http://lagoasanta.cidadesbr.net.br,0
https://ipfs.io/ipfs/QmPrrmHK66UbrFsMxSZ5a4HRmNLA7UvB1rbWh2AdeNQLwj,1
http://p36-caldav.icloud.com,0
https://centrum-106078.weeblysite.com/,1
https://gateway.ipfs.io/ipfs/bafybeibgtvznmuhjqabiygvmkaplprr6rxlqov427tlaoirspfo3ojn5bu/,1
https://studentsmuetedu.godaddysites.com/,1
http://datalivemarketing.com.br,0
https://miamidaddecollege.ukit.me/,1
https://ohcp1v.webwave.dev/,1
http://v2h8w98jt4wax1ovno5jpanex4aspr2j4.probe.tbcache.com,0
http://ns9.aaafc94b3a37b75ae9cb60afc42e86fe.org,0
https://indigo-bronzed-lantana.glitch.me/fiend.html,1
https://usps.ctrlposthub.com/,1
http://communitycare.cloud.com,0
http://ep.learnplatform.com,0
http://prod-s13-magnitude.nubank.com.br,0
http://mayerfashion.com.br,0
http://client.productfinder.app,0
http://mqtt.ubigrid.test7.ubicquia.com,0
https://bafkreihkcnnngvl4ovkkskab3y2o2rcl4qqy5ynu4sg3j6v5sk2gldr2nq.ipfs.cf-ipfs.com,1
http://page2.googlesyndication.com,0
http://tottoco.vteximg.com.br,0
https://ipfs.eth.aragon.network/ipfs/bafybeiamokwi7oluik6xpwt6ovnwtftwrohno27rqqakrs5rdxxwkgrfg4,1
https://pikaapptodaynewalersz.corday.workers.dev/?bbre=nuXSJdlMpWzYFjDKE,1
http://icons8.com.br,0
http://trackingapp.olx.com.br,0
https://cloudflare-ipfs.com/ipfs/bafybeihhl6v6ahuhbpbsaffarzbsridd5ft27wql6dd7ukhcw7woaxo5qi/?data=robert.weinfurter@brandsourcery.com,1
https://andartabg.eu/ch/MAJITESH/login.php,1
http://mmp.shopee.com.br,0
http://image.s.hottopic.com,0
https://autoiothiatowers.firebaseapp.com/%3ferr%3dep26tgk2x8stpeeuszp9kjjoff6llmtwlcobt8tfsx2wvaztv35x28ssvcbe0ajuqxxtn1nekmgqw6mr87zr6ubyrqox22hc7iy11b8a90xzpslpsvm4ea2rujbkfegosh81scdygtre8p6xrlfpzz5skkctbxo4ldz8tnqdn2759ivupoc6fug3mgtvqrkenwdeycsyuuzxfqbi4usgzvlnlzfiwigz4cigdao7%26dispatch%3d08gbddhe5i61a5hcdc83ik38hh7i06%26id%3d3d3246a893b4%3ferr%3dfrpxi0j6wlyimn3mwhgnybbru?err=byeaGNwfakw6seA4qv4Kp0qh5yS7TZkskJhpM6fiTlofj4R5j8WjZHKwckhCJLOs7r9Q7k62qEMeWoYl9wRowdrkmTuYGFZARBCoyIhyd1qyByu4lQY5LRA1foaj2AX4A6JS09fCcsd0dnnwBshX75einrFEQqnw0EPTwRP2lL23QTvJxtNivhIZht4qle6j42mC8wc4eNggkIhpoxOUNdwOzDm215sowgfNq85n&dispatch=9ige10104476h9a4g1ehf4ja26i81e&id=7j9dad9c55730cg41aia99693kege34gd7dj2a90b5j5d,1
http://oyiluv.pages.dev,1
https://cloudflare-ipfs.com/ipfs/bafybeid6qdsbzkw7clejdqc7nbr53hkr7oi6uwddtqshfkzwans73phsvi/gyyt/,1
http://magazineluiza.com.br,0
https://bafkreiewthpfofh5slnfevm77qqurpirfq4wigcx425deyxivmptiw3z2m.ipfs.cf-ipfs.com,1
https://bionicsolutionsllc.com/open/welcom/hlep/bra.php?hash=NzY0MjM3OTc1MDI1Mw==&kebili=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgMTAuMDsgV2luNjQ7IHg2NCkgQXBwbGVXZWJLaXQvNTM3LjM2IChLSFRNTCwgbGlrZSBHZWNrbykgQ2hyb21lLzExMy4wLjU2NzIuOTIgU2FmYXJpLzUzNy4zNjIxNy4xMTQuMjE4LjI1MjAyMzpNYXk6TW9u,1
http://ccu.edu,0
https://oferta.poseadonline.com.br/ch.html?32260,1
https://ipfs.eth.aragon.network/ipfs/bafybeig37wvjbq3strgaylqcjpdgqoloqmbex3wfnms4auexuazme5xbru/REdWTF.html,1
https://cloudflare-ipfs.com/ipfs/bafybeigreavajvdklyd74qxf7e7ljwyy4gcmxbjnn6m2uodxtjwlelgney,1
http://oldschool158.runescape.com,0
https://bafybeiaej3be5xnbrfwoufek3sqau4lfdeirvtw2xsstugkknoygb7a3dm.ipfs.cf-ipfs.com,1
http://watson-orchestrate.cloud.ibm.com.edgekey.net,0
https://ssbpassswisofledevlauthproject.web.app/,1
https://sites.google.com/view/accederscotiapev/p%C3%A1gina-principal,1
http://www.mysapl.org,0
http://danieldejesusleite.com.br,0
https://bafybeihyfxybfd6lvxmiudny7o756qq3bnf6rnac6clbh6ash5bkvsxtc4.ipfs.cf-ipfs.com,1
http://udomain.com.hk,0
http://d197-use-2.algolianet.com,0
https://ipfs.eth.aragon.network/ipfs/bafkreihizkjcka35dmv7ij4jxtossutieopbqfl2hbnnjbr4qak4k5wqh4,1
http://greenground.it,0
https://vkontakte.ru/away.php?cc_key=ckjZNo&to=https://mentasystem.net/wp-content/themes/index.php,1
http://mobilepessoafisica.itau.com.br,0
http://nanoha.org,0
https://atthjg.weebly.com/,1
http://directory.t17service.com,0
http://fichacompleta.com.br,0
http://newburycafe.co.za/Webmail/74/Webmail/webmail.php,1
http://ads.vungle.com,0
http://www.voegol.com.br,0
https://docs.google.com/presentation/d/e/2PACX-1vSiFa_VN2TwBRkEFBH8bszDQ9KUEgIG6i-aV-FF6Xbn_geNTjI2eZ2iqz4bBMlXI6zWuq77wbRx5cAR/pub?start=true&amp;loop=false&amp;delayms=3000,1
http://content.nrsplus.media,0
http://iptv2.mechanicsvilletel.net,0
http://greatssl.com.br,0
http://cws.smartflows.xpertdoc.com,0
http://us-prod-api.mysugr.com.cdn.cloudflare.net,0
http://bestimmodelivery.com/wp-includes/central/control_bdd/,1
http://app.ludwig.guru,0
http://sitac.com.br,0
http://leb.cloudimanage.com,0
https://webadmnatece.wapka.co,1
https://brandee6f94.myportfolio.com/,1
http://empregor.com.br,0
http://captcha.yandex.net,0
https://sites.google.com/view/upIP:,1
http://api-core.paviliononline.io,0
http://aigcap.cdn.sfmji.com,0
http://farmrio.com.br,0
http://arlive.atlassian.net,0
https://pub-99df0f9c4d184ad08969b5ad2c32d4e3.r2.dev/brazy.html,1
http://wd-prod-cp-br-south-1-fe.brazilsouth.cloudapp.azure.com,0
http://enterpriseregistration.acordocerto.com.br,0
https://bafkreibre4pwizu3d73y7at37ewy6nhklfhb4mb75tp256ot67qeezmf7u.ipfs.cf-ipfs.com,1
https://ipfs.io/ipfs/bafybeieoeoixu4wcae4e7oqsxfhuy7ry4nh2dsh6s7brn5rmivjilgkdve,1
https://cloudflare-ipfs.com/ipfs/bafybeifog2sh7xc7bngzeaean5q5cthf3putrihd75jc3s4nqdngb7amfu,1
http://sbus-asp52-fhir-producer-prod.servicebus.windows.net,0
http://p1-cloud.trrsf.com.br,0
http://www.zurich.com,0
https://cloudflare-ipfs.com/ipfs/bafybeib7tcpstqqkewho3rkmehhmul3jbrnin37aldamj47j6l54jjbpha/,1
https://pub-749b686f620d4a78877b378ce1e6fbb2.r2.dev/outlook-owa-skjuehenje.html,1
https://hapvidamaisnegocios.com.br/,1
http://assets.smartfit.com.br,0
https://hys.pages.dev,1
http://golftrade.com.br,0
https://u20441839.ct.sendgrid.net/ls/click?upn=u001.dp09-2BfHcetLbpY6Fd6JDhNC0UIuItqCeMN66qfoBPup22iU1LQKDtb9xGkAyGgfgrVywX4cNu51E0-2BtzD5Cwtn9qRUzIrqE2EiAvz1L18Dni9YtSguks4WvdjzWt6cKIlv4e_Rq6zHmCcwtPc2ZD9aELhCFQY7GFCgNWLTeIQK7LB4rt9FZVgyFOLeTo8il4dKdGaFWDlyEd70EyMD5D22lvCGpMXf9hVSAi-2F1x8fB0zUpex6rEdZyja8kE1Lwj-2F-2BhIr21RtocMOIgzY0dKITUXiiwYjPi7-2FwU-2FhZ57KT1rrDqh7E7TX9h0-2BFKnuwzZdrRTd-2FzYGL0qoCPz4NHyl4Lqktttcw-2Fo-2F0nJwiSJwdb2gw5rrbyRPiU2mgVZZ1srl3CUizYI-2F3uO8EDDiXPjr6sYEF4w1BooOm1caQuZkOSo9Geg7Bcp7iF4I719ba06eYeQdGnd0W6GM4-2BzCSlrdtpGKJMOIxbv-2FVgdqF2bpCltYvzZSq6LBF1fP4ymEcVt-2Bhn4ZsMGPey-2F1wMXIbz5igo7kYfbsz2CJBRjCz5bU97gjy9QnQ0wgQvBu1gl0jZpapZloP,1
http://h.dfe.mastersaf.com.br,0
https://bafkreidv5osycqw6nx5rj3b3cbrswic7ck43cg3v55vgfoz3nbrqq4jhbq.ipfs.cf-ipfs.com,1
http://creative.eagllwin.com,0
https://ipfs.eth.aragon.network/ipfs/bafybeib7tcpstqqkewho3rkmehhmul3jbrnin37aldamj47j6l54jjbpha,1
http://bhd2.pages.dev,1
http://i.uol.com.br,0
https://hucn.top/index,1
https://docs.google.com/presentation/d/e/2PACX-1vRGjFhr93UKVkVDMTd0C_wPzcFWTVxUN4SJk272Br_7T2eL48rH8QNQ9T5T3F9WtLyeYYnrSrvlbPlg/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://meta-support-clarificacion-page-24hours.start.page/,1
http://telemundo20.com,0
http://espm.br,0
http://prod-publish-aem.santander.com.br,0
https://wana78420.myfreesites.net/,1
http://xhsci-hk-cos.xiaohongshu.net,0
http://rr7---sn-5fo-c33s.googlevideo.com,0
http://irs.gov-refund-update.com,1
http://receita.fazenda.gov.br,0
https://cloudflare-ipfs.com/ipfs/bafybeiash7fcnuuewxaxubbk5nhvfpj3vaj322as7oqbjrgsfo3vsbrz74/,1
https://carterdanderson-1319732785.cos.ap-tokyo.myqcloud.com/carterdanderson.html,1
http://cdn.netchexonline.net,0
https://pub-d0fc3c9961d84ec58d6610d910546d21.r2.dev/arsmway.html,1
https://pub-30781165e10b47b6b8f68fdf836b82ba.r2.dev/index.html,1
http://rndnest.philips.com.sigenv1.qq.p1.nyc.opendns.com,0
http://matt.mercadolivre.com.br,0
http://rr5---sn-4g5edns7.gvt1.com,0
http://scontent.fcai19-8.fna.fbcdn.net,0
https://docs.google.com/presentation/d/e/2PACX-1vS9Aeqs1WAiA4gavUhJD4jrBr105U4tQDKSOQHrhd8dQ5dZSTbDn48iMozymEDHtwIc4HQ_8dcg10af/pub?start=false&loop=false&delayms=3000&pli=1&slide=id.p%3E,1
http://12659668.fls.doubleclick.net,0
http://glowgrid99.site,0
https://ipfs.eth.aragon.network/ipfs/bafybeicgp3xho7u2zlgfrasztwpvnfglqscervhamwpqsrlrjmduhu6vde,1
https://ipfs.eth.aragon.network/ipfs/bafybeieink4jkmansl7tbfrsnjjbk65qvbrxnbg7etmqccubus5dg5gwsa,1
http://rexshijaku.github.io,0
http://7syolk-launches.appsflyersdk.com,0
http://kantotin.com,0
http://mobilidade.cloud.caixa.gov.br,0
https://clouds-reconn-99b1.ryemyrape.workers.dev/,1
http://vqggwrz.pa-cd.com,0
http://www.ufrgs.br,0
https://cf-ipfs.com/ipfs/QmY9bRvWf7MyJGCMGkpqbu3ipiNNmTByng1ARpwdxqnqf4,1
http://mec.gov.br,0
https://bafybeifr6j7i2v2a4gzdz2jdx74go4m4544nhqmrzlwi6vqkz7iade2ggu.ipfs.cf-ipfs.com/,1
https://j53j8.moraspu14.com/491u/#,1
https://xn--d1aqfkf.xn--p1ai:443/bitrix/.../GlobalSources/?email=info.sg@ovivowater.com,1
http://sonar-bom1-1.xx.fbcdn.net,0
http://pages.greatpages.com.br,0
http://leedsbuildingsociety.freshservice.com,0
http://nfe.fazenda.mg.gov.br,0
https://moveislime.blogspot.com/,1
http://129.226.210.78/InteractiveLogin?amp;continue=https://accounts.google.com/?&amp;followup=https://accounts.google.com/?&amp;xrealip=107.178.238.56&amp;passive=1209600&amp;xrealip=185.194.93.13&amp;ifkv=AQMjQ7QtG_i7Ph7I13sYS6KvEH80q_yLGeBRcCftDiIg712Mt71ou9HzX_X6o2bPbQOePjSE_-8DgA,1
https://www.mag.banuti.cc/page/auth0TIaV/securedata.php?sessionid=0ghe8+j29c+b7f3i4d156a+HIJPE26K8Gk7gYm195NgOC+A++S4aFbrawM+3fXuopBS+w+LZDT33953253546,1
http://www.bancobrasil.com.br,0
http://www.betano.bet.br,0
https://cloudflare-ipfs.com/ipfs/bafkreifubf5cotb6sqzpqdihntep22qhlffxzmygvftmmuclzmsbrcpnxa,1
http://todo-list-client.pqa.cld.samsclub.com,0
https://ipfs.eth.aragon.network/ipfs/bafybeibuccwctt6vqxkbridt43dtfnop4otfysjs6eaq5cohmhrhdqxkxy,1
https://bigbauer.com/,1
https://reallystartnowbeforeexspz.ashtyn-00.workers.dev/?bbre=fuqzPyomcdLOZjVhtXHCwvsQBEKI,1
http://uoccfw.launches.appsflyersdk.com,0
http://www.forthwithlife.co.uk,0
https://tribelio.page/confirm-businessaccount,1
http://api.e-unig.com.br,0
http://node-2.ipfs.goinfra.info,0
https://oueserrook-107254.weeblysite.com/,1
http://zjv6.c.cdnhwc2.com,0
http://puma.premier.one,0
https://bafybeibvnly37eks4wnvqsgway3qbifzd5sktglru2mk6eznlpxk7pmepu.ipfs.cf-ipfs.com/qiubs/,1
http://api-mt.brandgility.com,0
http://vivobrasilia.com,1
http://iband.com.br,0
http://myitau.eshost.com.ar/,1
http://lotvue.com,0
http://43.159.37.67/v3/signin/identifier?dsh=S-1845242719%3A1679335283904644&amp%3Bfollowup=https%3A%2F%2Faccounts.google.com%2F%3F&amp%3Bifkv=AWnogHfOQe8MAypLcR9jS8ycwHP8v4X9tgIMrvkemQyfzMiHlwwGPHH4g5awKHWYW2LssdNvAXIBog&amp%3Bpassive=1209600&amp%3Bxrealip=107.178.237.10&continue=https%3A%2F%2Faccounts.google.com%2F%3F&xrealip=107.21.207.171&flowName=WebLiteSignIn&flowEntry=ServiceLogin&ifkv=AWnogHdzPgh4oCs5DnBwu8_TsmD4l2vGVD6Wc91hwOdMAjOUovDGodX8-LjidW52Tkj0pbRk2yf6QQ,1
https://fncmpomstles.firebaseapp.com/,1
https://webmail-zimbra3.yolasite.com/,1
http://p.dfe.mastersaf.com.br,0
http://ofertadasorte.com.br,0
http://campersinn.com,0
http://product.themortgagereports.com,0
http://hlink.cc/kgae6,1
http://www.despegar.com.co,0
https://l.wl.co/l?u=https://abre.ai/ei3z?userid=NL7MbJHZ,1
http://rr1---sn-vgqsrn66.googlevideo.com,0
http://published.items.entity.uol.com.br,0
http://e9631.j.akamaiedge.net,0
http://zpc-sandbox.zebra.com,0
http://michaelpage.com.br,0
http://i0.gmx.net.edgekey.net,0
http://primeiramaosaga.com.br,0
https://bafybeif4w7fstt6pfifu4tl3d423a44ycwdm75xv4m4nr2zyop2eu6ypya.ipfs.cf-ipfs.com/blue-ow3di.html,1
http://nootropicsdepot.com,0
http://xcvbde.ypmvi.xyz/,1
http://99745215.com,0
https://ipfs.eth.aragon.network/ipfs/bafybeiazd2y6lbsbcpxbkwxpop5a5dafkpr2yyioee7lhb4zbrp4xqn7mm,1
https://cuboglobal.top/,1
https://cloudflare-ipfs.com/ipfs/bafybeicrcqk2cskm7cupbzbmwt7lyvwx73hivsfxcrga6kxivmpju6yiue,1
http://traderepublic.com,0
http://marriott.com.br,0
https://tinyurl.com/5befz7s4?WrI=xljEE6ldmD,1
https://telstra-100218.weeblysite.com/,1
http://vivacityapp.com,0
http://trustwave.cloud,0
http://useindio.com,0
https://bafybeifgnm4wka657ijrdpvdduo7x277eyyt63t2m7mfc3cz2od6co7zm4.ipfs.cf-ipfs.com/meme.html,1
http://acroyogasaocarlos.com.br,0
http://rus-service-in.allawnos.com,0
http://international.nubank.com.br,0
http://a-f140-zvc.dlmd.me,0
https://bernardamos422.wixsite.com/my-site,1
http://cdn.privacytools.com.br,0
https://ipfs.eth.aragon.network/ipfs/bafkreictx7js54c4hbuhjby4mawnp3avqmvbpsz4adkmtjbl4ptq5uhvje,1
https://rebrand.ly/b68od0y?pks=X77KI50RNT,1
http://10m.com.cn,0
http://csycdn.flv.wxqcloud.qq.com.c.hlive.aocde.com,0
https://cloudflare-ipfs.com/ipfs/bafkreicdgoiiz6fwns3id2oum3xq3k6ch6citqb5rbxitlnd6m5s67qbre,1
http://bazel.googlesource.com,0
https://bridg-327e.igoulboadr.workers.dev/,1
http://automate.nitec.com,0
https://docs.google.com/presentation/d/e/2PACX-1vRf8rEKAWfDkbH-CYkNn9dqBpbAqm6g5EKeoieA8jqqfdwPue99Wnfn2Qz7B-vu07BFbhtOOFKE8WQZ/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://jobsforfelonhub.com/,1
https://zimbraverifrla2.weebly.com/,1
https://cdrsearch.com/well%20know/neteasehardest/900/index.php,1
http://zagent2727.hola.org,0
http://trf1.jus.br,0
https://rebrand.ly/rrbbvih?krq=rhy2OD9Yku,1
http://mcdonalds.com.br,0
http://superbet.bet.br,0
https://new.express.adobe.com/webpage/ZA4VG3CD0LsIO,1
http://cdn.smartfit.com.br,0
https://bit.ly/3PvWblL,1
https://trashtheinch.icu/nameiop/brus.html,1
https://micadbrazzz.blogspot.com/,1
http://41252f36f03847acb0a9932c45c9f366-29e1a833e2dd.cdn.forter.com,0
https://mup.nst.mybluehost.me/swpass,1
http://partition-cname-trouter.pub-ent-ussc-17.ic3-edf-trouter.southcentralus-prod.cosmic.office.net,0
https://yahooservice.jufyuzeknu.workers.dev/,1
http://s117020.mobicontrolcloud.com,0
https://zimbrawebmail-a3207f.webflow.io/,1
https://realizesolucoes.lojaintegrada.com.br/?gclid=EAIaIQobChMIx67P2crK_AIVwkBIAB1_ZA0BEAAYASAAEgJX5_D_BwE,1
http://login-pp.chevrolet.com.br,0
http://lightboxintegration.azurewebsites.net,0
https://mailreaganweb.weebly.com/,1
https://domappcheckomeg25.firebaseapp.com/,1
http://inpi.gov.br,0
http://app-ab06.marketo.com,0
https://apiservices.krxd.net/click_tracker/track?kxconfid=whjxbtb0h&amp;kxcampaignid=P.C.C-Class.W206.L.MI&amp;kxplacementid=module2findmycar&amp;kxbrand=MB&amp;clk=https://e-rbsi.com/wp-content/z/zm/#,1
https://bafybeigkyf5eua4u76crbrk7fij34jimqofjf6fg5jhhperi665hipzeny.ipfs.cf-ipfs.com,1
http://drogaraia.com.br,0
http://ti2.kknews.cc,0
https://nftstorage.link/ipfs/QmbrNV5T2Se12CywUZjgnwiwfwof31vVva7dyVUfQK6NAu,1
http://senac.br,0
http://cassino.bet.br,0
http://scene7.com.dob.sibl.support-intelligence.net,0
http://www.sintegra.gov.br,0
https://brbrgsnyqwer.wixsite.com/my-site-4/,1
https://bafybeihzsau5h6ck2jjj256scwgmiod5iwn6ckbr3psjit5wjsqynz4zhq.ipfs.cf-ipfs.com/,1
http://aboutyou.lt,0
http://1c.environment.api.powerplatform.com,0
http://naijanews.com,0
