url,label,pais,fonte
http://ine.mx,0,us,confiavel
http://main.ddgv4rlrmu56c.amplifyapp.com,0,us,confiavel
http://hubdigital.stoque.com.br,0,br,confiavel
http://2stamp.com,0,us,confiavel
http://telium.com.br,0,br,confiavel
http://cdn.jsuol.com.br,0,br,confiavel
http://sitemercado.com.br,0,br,confiavel
http://www.civilservicepensionscheme.org.uk,0,us,confiavel
http://e345.dsca.akamaiedge.net,0,us,confiavel
http://oyster.com,0,us,confiavel
http://mmstat.com.multi.uribl.com,0,us,confiavel
http://svrs.rs.gov.br,0,br,confiavel
http://revice.attn.tv,0,us,confiavel
http://bmcnews.com.br,0,br,confiavel
http://fcvperu.org,0,us,confiavel
http://videohd5.mais.uol.com.br,0,br,confiavel
http://webetecture.co.uk,0,us,confiavel
http://www.gkinfostore.com.br,0,br,confiavel
http://0217991a.akstat.io,0,us,confiavel
http://senac.br,0,br,confiavel
http://cbu01.alicdn.com,0,us,confiavel
http://pandape.infojobs.com.br,0,br,confiavel
http://9a0c444c298a8535d8763a7691b109925d45b9180ff92412e77499a918c98ab.us-east-1.prod.service.minerva.devices.a2z.com,0,us,confiavel
http://proxy.ustclug.org,0,us,confiavel
http://soniatamer.com.br,0,br,confiavel
http://duportobebidas.com.br,0,br,confiavel
http://stj.jus.br,0,br,confiavel
http://cisco-sbg.atlassian.net,0,us,confiavel
http://auth.reclameaqui.com.br,0,br,confiavel
http://cdn.utmify.com.br,0,br,confiavel
http://as2rgn-down.file.samsungcloud.com,0,us,confiavel
http://p26.toutiaoimg.com,0,us,confiavel
http://cms-images.cit.com,0,us,confiavel
http://hls07.cdnvideo4.shop,0,us,confiavel
http://ifes.edu.br,0,br,confiavel
http://ica-partner-new.service.zingplay.com,0,us,confiavel
http://grupoboticario.com.br,0,br,confiavel
http://glbth.com,0,us,confiavel
http://www.curitiba.pr.gov.br,0,br,confiavel
http://www.betano.bet.br,0,br,confiavel
http://amazon.com.br,0,br,confiavel
http://terra.com.br,0,br,confiavel
http://k8s-icexternal-afce1e7168-1519506393.us-east-1.elb.amazonaws.com,0,us,confiavel
http://www.wordclouds.co.uk,0,us,confiavel
http://ws.dfe.mastersaf.com.br,0,br,confiavel
http://uem.br,0,br,confiavel
http://maccnet.com,0,us,confiavel
http://awpcareers.co.uk,0,us,confiavel
http://mkt-uol.uol.com.br,0,br,confiavel
http://unimed.coop.br,0,br,confiavel
http://pricefeeds.tradersclub.com.br,0,br,confiavel
http://lagodapedra.ma.gov.br,0,br,confiavel
http://commander.com.br,0,br,confiavel
http://www.offleathergoods.com.br,0,br,confiavel
http://go.everand.com,0,us,confiavel
http://unicred.static.gvt.net.br,0,br,confiavel
http://www.otempo.com.br,0,br,confiavel
http://estrelabet.bet.br,0,br,confiavel
http://btg360.com.br,0,br,confiavel
http://siag.valecard.com.br,0,br,confiavel
http://bcb.gov.br,0,br,confiavel
http://vrm.trafficmanager.net,0,us,confiavel
http://cp-usea2-04-prod-aks.flightproxy.skype.com,0,us,confiavel
http://www.smartsparts.com.br,0,br,confiavel
http://mfarw4-inapps.appsflyersdk.com,0,us,confiavel
http://api.amazon.com.br,0,br,confiavel
http://prod-moc-recurring-payments.cld.samsclub.com,0,us,confiavel
http://wyday.com,0,us,confiavel
http://theanxioustruth.com,0,us,confiavel
http://crfsp.org.br,0,br,confiavel
http://ebit.com.br,0,br,confiavel
http://dnofd.com.br,0,br,confiavel
http://www.mrcat.com.br,0,br,confiavel
http://ingka.ikea.com,0,us,confiavel
http://ofdb-u.dnofd.com,0,us,confiavel
http://datalivemarketing.com.br,0,br,confiavel
http://verbolia.com,0,us,confiavel
http://honda.com.br,0,br,confiavel
http://uniaofrutal.com.br,0,br,confiavel
http://cgu.gov.br,0,br,confiavel
http://sonos-na.amazon.com,0,us,confiavel
http://rr5.sn-o097znse.googlevideo.com,0,us,confiavel
http://ymbcash.santander.com.br,0,br,confiavel
http://c.la1-c2-lo2.salesforceliveagent.com,0,us,confiavel
http://m.convert-units.info,0,us,confiavel
http://instagram.fsrg12-1.fna.fbcdn.net,0,us,confiavel
http://awsstatic-sothebys-react-production.gtsstatic.net,0,us,confiavel
http://bno.tm.r.prd.aadg.trafficmanager.net,0,us,confiavel
http://vali.cp31.ott.cibntv.net,0,us,confiavel
http://set.rn.gov.br,0,br,confiavel
http://revistaparajas.com.br,0,br,confiavel
http://location.begrowth.com.br,0,br,confiavel
http://hineni.com.br,0,br,confiavel
http://www.bluewavesgames.com.br,0,br,confiavel
http://instagram.fbgi1-1.fna.fbcdn.net,0,us,confiavel
http://boundlessfundraising.com,0,us,confiavel
http://iard.com,0,us,confiavel
http://mnc420.mcc312.pub.3gppnetwork.org,0,us,confiavel
http://www30.pointclickcare.com,0,us,confiavel
http://www.geo.de,0,us,confiavel
http://api.1vn.app,0,us,confiavel
http://hazzles.com,0,us,confiavel
http://formalyzer.com,0,us,confiavel
http://a2qjkbbsk6qn2u-ats.iot.eu-central-1.amazonaws.com,0,us,confiavel
http://studentsasuramsedu77864-my.sharepoint.com,0,us,confiavel
http://mx2.ubuntuglobal.org,0,us,confiavel
http://www.receitaws.com.br,0,br,confiavel
http://rybena.com.br,0,br,confiavel
http://www.3dshoot.com.br,0,br,confiavel
http://terabyteshop.com.br,0,br,confiavel
http://mail-pg1-f169.google.com,0,us,confiavel
http://events.turbosquid.com,0,us,confiavel
http://dito.com.br,0,br,confiavel
http://click1.mercadolivre.com.br,0,br,confiavel
http://community.saltstrong.com,0,us,confiavel
http://www.smiles.com.br,0,br,confiavel
http://enterpriseenrollment.aquiris.com.br,0,br,confiavel
http://cvc.com.br,0,br,confiavel
http://tactics.com,0,us,confiavel
http://longvideo.heytapimage.com,0,us,confiavel
http://www.fef.msua04.manage.microsoft.com,0,us,confiavel
http://www.city-data.com,0,us,confiavel
http://supervisor-fe-p01-iad.8x8.com,0,us,confiavel
http://opencdnbdfeedpush.jomodns.com,0,us,confiavel
http://assets-portal-cms.olx.com.br,0,br,confiavel
http://arunaservicios.com,0,us,confiavel
http://igslb.bloomberg.com,0,us,confiavel
http://casasbahia.com.br,0,br,confiavel
http://video27.mais.uol.com.br,0,br,confiavel
http://59600.global.siteimproveanalytics.io,0,us,confiavel
http://receitasdepesos.com.br,0,br,confiavel
http://coastal24.com,0,us,confiavel
http://eicar.org,0,us,confiavel
http://www.cifraclub.com.br,0,br,confiavel
http://zm.outer.hoopchina.com,0,us,confiavel
http://view.comentarios.uol.com.br,0,br,confiavel
http://jaltest.com,0,us,confiavel
http://bndes.gov.br,0,br,confiavel
http://ns500248.ns500225.ns500245.ns500202.ns500219.sweetkissesclub.com,0,us,confiavel
http://speedtest.us.novoserve.com,0,us,confiavel
http://uai.com.br,0,br,confiavel
http://lb.go.gov.br,0,br,confiavel
http://call.harver.com,0,us,confiavel
http://api.soclminer.com.br,0,br,confiavel
http://yduqs.com.br,0,br,confiavel
http://origin-cdn.sitemercado.com.br,0,br,confiavel
http://t300-failover-l1-11.c001.cfeu.prod.t300.ter.int.amazonvideo.com,0,us,confiavel
http://ipv4-c190-iah001-ix.1.oca.nflxvideo.net,0,us,confiavel
http://publiccloud.com.br,0,br,confiavel
http://pagseguro.com.br,0,br,confiavel
http://survey-satisfaction.cloud.itau.com.br,0,br,confiavel
http://instagram.fdiy5-1.fna.fbcdn.net,0,us,confiavel
http://manpag.es,0,us,confiavel
http://acsoluti.com.br,0,br,confiavel
http://user-images.githubusercontent.com,0,us,confiavel
http://mobills.com.br,0,br,confiavel
http://datasus.gov.br,0,br,confiavel
http://log-verify.hiaiabc.com,0,us,confiavel
http://hom.svc.fazenda.gov.br,0,br,confiavel
http://kingscliff-h.sentral.com.au,0,us,confiavel
http://mail.b.locaweb.com.br,0,br,confiavel
http://mobile-2101.api.privacy-center.org,0,us,confiavel
http://www.marriott.com.br,0,br,confiavel
http://skyscanner.com.br,0,br,confiavel
http://ebanoengenharia.com.br,0,br,confiavel
http://appleid-account-lock.com,1,us,phishing
http://search.api.bbci.co.uk,0,us,confiavel
http://static.infoglobo.com.br,0,br,confiavel
http://smtpauth.b.locaweb.com.br,0,br,confiavel
http://secure.csx.com,0,us,confiavel
http://comentarios.uol.com.br,0,br,confiavel
http://autodiscover.systemair.mail.onmicrosoft.com,0,us,confiavel
http://prod10.apps.dynatrace.com,0,us,confiavel
http://www.jcrew.com.edgekey.net,0,us,confiavel
http://novomeuespacocorretor.yelumseguros.com.br,0,br,confiavel
http://trivago.com.br,0,br,confiavel
http://vagalume.com.br,0,br,confiavel
http://cistjosephmous1-my.sharepoint.com,0,us,confiavel
http://mr.pixocial.com,0,us,confiavel
http://ui-statics-cf.streamable.com,0,us,confiavel
http://tw.dictionary.search.yahoo.com,0,us,confiavel
http://xlm97.public.wsjcm-a-0.prod.infra.webex.com,0,us,confiavel
http://www.globalindustrial.com,0,us,confiavel
http://service.uolhost.uol.com.br,0,br,confiavel
http://www.chipbyte.com.br,0,br,confiavel
http://dimerco.com,0,us,confiavel
http://e65355.dscb.akamaiedge.net,0,us,confiavel
http://422047.tctm.xyz,0,us,confiavel
http://origin-www.audible.com.br,0,br,confiavel
http://guarulhos.sp.gov.br,0,br,confiavel
http://venus.ns.cloudflare.com,0,us,confiavel
http://rr1.sn-cvb7lnee.googlevideo.com,0,us,confiavel
http://ufal.br,0,br,confiavel
http://forum.yo3ggx.ro,0,us,confiavel
http://app.kabuto.io,0,us,confiavel
http://gruenderplattform.de,0,us,confiavel
http://instagram.fceb8-1.fna.fbcdn.net,0,us,confiavel
http://portalservicos.usp.br,0,br,confiavel
http://vkvd381.okcdn.ru,0,us,confiavel
http://tray.com.br,0,br,confiavel
http://triton.api.intuit.com,0,us,confiavel
http://hmsuks.onortec.com,0,us,confiavel
http://av1.nstld.com,0,us,confiavel
http://internetpf.itau.com.br,0,br,confiavel
http://mint-mobile.58dp.net,0,us,confiavel
http://eapp.icam.dcsa.mil,0,us,confiavel
http://gamapecas.com.br,0,br,confiavel
http://pae.gvt.net.br,0,br,confiavel
http://alisgp-sentry.d.xiaomi.net,0,us,confiavel
http://skyeconsultoria.com.br,0,br,confiavel
http://prod-s18-shore.nubank.com.br,0,br,confiavel
http://cheshirewest-ats-sso.hireserve.com,0,us,confiavel
http://dfe-portal.svrs.rs.gov.br,0,br,confiavel
http://e234849.a.akamaiedge.net,0,us,confiavel
http://enifler.com.br,0,br,confiavel
http://inputs2.caa.splunkcloud.com,0,us,confiavel
http://member.magellanhealthcare.com,0,us,confiavel
http://ads.vungle.com,0,us,confiavel
http://reviews-api.konfidency.com.br,0,br,confiavel
http://aria.tec.br,0,br,confiavel
http://positive-internet.com,0,us,confiavel
http://enterpriseregistration.hom.c6bank.com.br,0,br,confiavel
http://hotels.united.com.edgekey.net,0,us,confiavel
http://uoccfw.launches.appsflyersdk.com,0,us,confiavel
http://ooopic.com,0,us,confiavel
http://www.olx.com.br,0,br,confiavel
http://engpro.totvs.com.br,0,br,confiavel
http://pdp-api.casasbahia.com.br,0,br,confiavel
http://m.esportesdasorte.bet.br,0,br,confiavel
http://cybernews.com,0,us,confiavel
http://alven.com.br,0,br,confiavel
http://marmorariabotanico.com.br,0,br,confiavel
http://videogv.dramaexpo.com,0,us,confiavel
http://rr1---sn-uh-30alr.gvt1.com,0,us,confiavel
http://waws-prod-dm1-153.sip.azurewebsites.windows.net,0,us,confiavel
http://pages.greatpages.com.br,0,br,confiavel
http://broker6-1.hyd1.prod.zpath.net,0,us,confiavel
http://nousit.com.br,0,br,confiavel
http://qa-automation.content-qa.attackiq.net,0,us,confiavel
http://www.podnikatel.cz,0,us,confiavel
http://softcomshop.com.br,0,br,confiavel
http://irhill.gcdsdk.appsflyersdk.com,0,us,confiavel
http://generalmotors.com,0,us,confiavel
http://alura.com.br,0,br,confiavel
http://autoliv-my.sharepoint.com,0,us,confiavel
http://leb.cloudimanage.com,0,us,confiavel
http://e.dns.br,0,br,confiavel
http://vhdapartnereducation.mkscloud.com,0,us,confiavel
http://rr2---sn-qxaeenlk.googlevideo.com,0,us,confiavel
http://allstate.egain.cloud,0,us,confiavel
http://ufrgs.br,0,br,confiavel
http://intel.com.br,0,br,confiavel
http://rjobrien-zsb2.cloud.tanium.com,0,us,confiavel
http://api.serasaexperian.com.br,0,br,confiavel
http://tra-my-kl.best61.com,0,us,confiavel
http://chinapress.com.my,0,us,confiavel
http://lplfinancial.atlassian.net,0,us,confiavel
http://ofbeautycosmeticos.com.br,0,br,confiavel
http://api-plugin-v1.zoom.com.br,0,br,confiavel
http://entity.uol.com.br,0,br,confiavel
http://apps.nissan.navshop.com,0,us,confiavel
http://c3sl.ufpr.br,0,br,confiavel
http://www.e-corporateplus.com.br,0,br,confiavel
http://applog-bd.feishu.cn.queniusz.com,0,us,confiavel
http://inputs7.wpshealth.splunkcloudgc.com,0,us,confiavel
http://assinadoc.estaleiro.serpro.gov.br,0,br,confiavel
http://bancobmg.com.br,0,br,confiavel
http://appex-catalog.dafiti.com.br,0,br,confiavel
http://www.citycellconectores.com.br,0,br,confiavel
http://connect.barracuda.com,0,us,confiavel
http://www.framedart.com,0,us,confiavel
http://ivccf.ivcbrasil.org.br,0,br,confiavel
http://devices.xirgoglobal.com,0,us,confiavel
http://proxy-hisgeneral-ncus-ch1p-4.northcentralus.cloudapp.azure.com,0,us,confiavel
http://global-tasks.texthelp.com,0,us,confiavel
http://m.lazada.com.my,0,us,confiavel
http://www.taytraining.com.br,0,br,confiavel
http://lmi-app24-10.logmein.com,0,us,confiavel
http://tock.stdtime.gov.tw,0,us,confiavel
http://affiliate.shopee.com.br,0,br,confiavel
http://www.egot.com.br,0,br,confiavel
http://serpro.gov.br,0,br,confiavel
http://sdk-analytics-web.cloud.itau.com.br,0,br,confiavel
http://creatives.adftech.com.br,0,br,confiavel
http://encore-global-site.s3.amazonaws.com,0,us,confiavel
http://player.rss.com,0,us,confiavel
http://cintaspanel.api.useinsider.com,0,us,confiavel
http://rr1---sn-qpbpu5aoxgbtio-n52e.googlevideo.com,0,us,confiavel
http://oss-cdn.aliyun-inc.com,0,us,confiavel
http://personas.bancobcr.com,0,us,confiavel
http://iosite.reclameaqui.com.br,0,br,confiavel
http://hisna.com,0,us,confiavel
http://vpnopersp.telefonica.com.br,0,br,confiavel
http://visitornetlogin.lb.boeing.com,0,us,confiavel
http://abril.com.br,0,br,confiavel
http://crowdsec.net,0,us,confiavel
http://nctmedia.online,0,us,confiavel
http://cdn.onliner.by,0,us,confiavel
http://americanas.com.br,0,br,confiavel
http://myxelv-cdn-settings.appsflyersdk.com,0,us,confiavel
http://luxxmakeup.com.br,0,br,confiavel
http://upload.filestackapi.com,0,us,confiavel
http://account.kompas.id,0,us,confiavel
http://px.surveywall-api.survata.com,0,us,confiavel
http://cloud.emdeals.michaels.com,0,us,confiavel
http://prod-scus-03.ic3-messaging-mfe.southcentralus-prod.cosmic.office.net,0,us,confiavel
http://fulfillment.fedex.com,0,us,confiavel
http://scoutdns.com,0,us,confiavel
http://dir.willis.com,0,us,confiavel
http://c13b3dc6e5fd06b9680bff85c16948779e71b3763487d5e493a5b6a9a53d9cb.us-east-1.prod.service.minerva.devices.a2z.com,0,us,confiavel
http://frequentmiler.com,0,us,confiavel
http://flyingtech.co.uk,0,us,confiavel
http://ragfair.escapefromtarkov.com,0,us,confiavel
http://www.kvebsq33.top,0,us,confiavel
http://uniformes.net.br,0,br,confiavel
http://okland-const.com,0,us,confiavel
http://meccano.prod-euw.omnichannel.tescocloud.com,0,us,confiavel
http://2qlwmy349kf8.statuspage.io,0,us,confiavel
http://aff.esportesdasorte.bet.br,0,br,confiavel
http://rosetta-public-assets.nubank.com.br,0,br,confiavel
http://endpointws.aether.usa.pandasecurity.com,0,us,confiavel
http://ad6f0e6b5beaf4bf9b6a0ff350401cd9-0380fc0c7ee32bf6.elb.us-east-1.amazonaws.com,0,us,confiavel
http://ordersaintquirinus.golftrade.com.br,0,br,confiavel
http://dugout.com,0,us,confiavel
http://vpn.cloudtrax.com,0,us,confiavel
http://sistema.soc.com.br,0,br,confiavel
http://nymc.edu,0,us,confiavel
http://live.trmzum.com,0,us,confiavel
http://travelandtourworld.com.br,0,br,confiavel
http://developerapi-quarterly.paycor.com,0,us,confiavel
http://p2p.dolynksecurity.com,0,us,confiavel
http://avdc.kelio.io,0,us,confiavel
http://mobilecartoes.itau.com.br,0,br,confiavel
http://hsbc.com.br,0,br,confiavel
http://gm.megah5app.com,0,us,confiavel
http://spo.dts.gemalto.com.br,0,br,confiavel
http://h64.online-metrix.net,0,us,confiavel
http://cdn.rtrcdn.com,0,us,confiavel
http://loopanalytics.com,0,us,confiavel
http://www.estadao.com.br,0,br,confiavel
http://mixupload.com,0,us,confiavel
http://vm1-proxy-pta-weur-ams01p-6.connector.his.msappproxy.net,0,us,confiavel
http://video-rtx-i-0d76c16fa8dcf029b.use23.rtx.live-video.net,0,us,confiavel
http://n1.cdn.jetstre.am,0,us,confiavel
http://efdservices.com,0,us,confiavel
http://worldchain-mainnet.gateway.tenderly.co,0,us,confiavel
http://excentia.net,0,us,confiavel
http://222-217-b.business.telecomitalia.it,0,us,confiavel
http://mymemorial-my.sharepoint.com,0,us,confiavel
http://www.habbo.com.br,0,br,confiavel
http://starbucks-stars.com,0,us,confiavel
http://fortaleza.ce.gov.br,0,br,confiavel
http://mtr.cetesb.sp.gov.br,0,br,confiavel
http://ordersaintsergius.golftrade.com.br,0,br,confiavel
http://accesd.mouv.desjardins.com,0,us,confiavel
http://api-gw.petlove.com.br,0,br,confiavel
http://www.theladders.com,0,us,confiavel
http://www.m.bradesco.com.br,0,br,confiavel
http://secure.datacandy.com,0,us,confiavel
http://m2.bradesconetempresa.b.br,0,br,confiavel
http://mx.terra.com.br,0,br,confiavel
http://baseball.insert.devops.trackman.com,0,us,confiavel
http://r4.sn-a5mlrnls.googlevideo.com,0,us,confiavel
http://euronext.worldline-solutions.com,0,us,confiavel
http://origin-us-sitemercado-smi.sitemercado.com.br,0,br,confiavel
http://unioeste.br,0,br,confiavel
http://smiler.com.br,0,br,confiavel
http://media.roughcountry.com,0,us,confiavel
http://sn-a5mekn6l.gvt1.com,0,us,confiavel
http://e.ea.com,0,us,confiavel
http://funcao.ifoodcorp.com.br,0,br,confiavel
http://banner2.itau.com.br,0,br,confiavel
http://rr2---sn-p2a5oxu-0pvs.googlevideo.com,0,us,confiavel
http://nsum.org,0,us,confiavel
http://mcoc-5111-fmmjnsujl9s4.sparxcdn.net,0,us,confiavel
http://www.jackarcher.com,0,us,confiavel
http://b.dns.br,0,br,confiavel
http://play-ws-las.livetech.shopee.co.th,0,us,confiavel
http://server3.fsist.com.br,0,br,confiavel
http://conjur.com.br,0,br,confiavel
http://ecomuem.walgreens.com,0,us,confiavel
http://media-shxiya-yijia08.sn3oss.ctyunxs.cn,0,us,confiavel
http://email-ssl.com.br,0,br,confiavel
http://news.proteste.org.br,0,br,confiavel
http://tdos.vip,0,us,confiavel
http://novibet.bet.br,0,br,confiavel
http://mail.mail.mail.mail.mail.mail.mail.mail.mail.mail.ns1.burp.for.pt,0,us,confiavel
http://bwr6rtvk51.execute-api.us-east-1.amazonaws.com,0,us,confiavel
http://arcelormittal.com.br,0,br,confiavel
http://alelo.com.br,0,br,confiavel
http://konfidency.com.br,0,br,confiavel
http://fastnetwork.com.pk,0,us,confiavel
http://www.drawnames.com,0,us,confiavel
http://www.divzero.com.br,0,br,confiavel
http://meuacesso.arcelormittal.com.br,0,br,confiavel
http://popsexy.net,0,us,confiavel
http://reimicrosoft.mail.onmicrosoft.com,0,us,confiavel
http://dialhost.com.br,0,br,confiavel
http://www.fullstory.com,0,us,confiavel
http://stun02a-us.bcld.webex.com,0,us,confiavel
http://rm.cloudtotvs.com.br,0,br,confiavel
http://r5---sn-vgqsrnsy.googlevideo.com,0,us,confiavel
http://7vyphbc3sh37ur8.xyz,0,us,confiavel
http://www.printavo.com,0,us,confiavel
http://sunrise.maelstrom.gameservices.xboxlive.com,0,us,confiavel
http://www-aznude-com.webpkgcache.com,0,us,confiavel
http://me.com.br,0,br,confiavel
http://b10-2-us-e01.u5fgb.com,0,us,confiavel
http://unicred.com.br,0,br,confiavel
http://proxy-v2.centralus.azure.elastic-cloud.com,0,us,confiavel
http://ufpa.br,0,br,confiavel
http://maps.google.com.br,0,br,confiavel
http://jobillico.com,0,us,confiavel
http://vhsys.com.br,0,br,confiavel
http://arm.httorc.link,0,us,confiavel
http://matt.mercadopago.com.br,0,br,confiavel
http://region1-lowesinc-orchge-useast1.silverpeak.cloud,0,us,confiavel
http://logger.uol.com.br,0,br,confiavel
http://ns3.hostmar.com,0,us,confiavel
http://locations.oreillyauto.com,0,us,confiavel
http://nfe.prefeitura.sp.gov.br,0,br,confiavel
http://www.bling.com.br,0,br,confiavel
http://lenovo.com.volcgslb.com,0,us,confiavel
http://penang.chinapress.com.my,0,us,confiavel
http://grupotopbem.com.br,0,br,confiavel
http://edge-099.usmia1.ce.apple-dns.net,0,us,confiavel
http://video28.mais.uol.com.br,0,br,confiavel
http://claritas.com.br,0,br,confiavel
http://empregor.com.br,0,br,confiavel
http://sequoia-cedar.s3.amazonaws.com,0,us,confiavel
http://api-seller-mobile.ozon.ru,0,us,confiavel
http://o392824.ingest.sentry.io,0,us,confiavel
http://autoatendimento.bb.com.br,0,br,confiavel
http://mobilidade.caixa.gov.br,0,br,confiavel
http://sh2m-ue667.imptracking.com,0,us,confiavel
http://klabin.com.br,0,br,confiavel
http://acs.sercomtel.com.br,0,br,confiavel
http://fblr4-4.fna.fbcdn.net,0,us,confiavel
http://www.bibliacatolica.com.br,0,br,confiavel
http://afrinic.net,0,us,confiavel
http://bling.com.br,0,br,confiavel
http://b5dfb83f.virtua.com.br,0,br,confiavel
http://dsapega.olx.com.br,0,br,confiavel
http://casasbahia-imagens.com.br,0,br,confiavel
http://vemprafam.com.br,0,br,confiavel
http://p36-caldav.icloud.com,0,us,confiavel
http://starcloudservices.com,0,us,confiavel
http://www.interocean-my.com,0,us,confiavel
http://i.fh.co,0,us,confiavel
http://harastulipa.com.br,0,br,confiavel
http://sv.shopee.com.br,0,br,confiavel
http://fm22.prod.fuel.ddns.ea.com,0,us,confiavel
http://freelancer.is,0,us,confiavel
http://os-sprite.gameop.easebar.com,0,us,confiavel
http://www.gazetadopovo.com.br,0,br,confiavel
http://ufpe.br,0,br,confiavel
http://finalchoicelenses.com,0,us,confiavel
http://rr1.sn-nv47znel.googlevideo.com,0,us,confiavel
http://jaas.allianz.io,0,us,confiavel
http://partition-cname-trouter.pub-ent-uswe-02.ic3-edf-trouter.westus-prod.cosmic.office.net,0,us,confiavel
http://kardibr.com.br,0,br,confiavel
http://d.la3-c1-ph2.salesforceliveagent.com,0,us,confiavel
http://searaurbana.com.br,0,br,confiavel
http://bluechew.com,0,us,confiavel
http://cs01.cloudinsights.netapp.com,0,us,confiavel
http://api.adftech.com.br,0,br,confiavel
http://enterpriseregistration.boavistaservicos.com.br,0,br,confiavel
http://mail-yb1-f178.google.com,0,us,confiavel
http://confused.com,0,us,confiavel
http://ads.securityweek.com,0,us,confiavel
http://mrcat.com.br,0,br,confiavel
http://sn-2aqu-hoaey.googlevideo.com,0,us,confiavel
http://v77.tiktokcdn.com.itotolink.net,0,us,confiavel
http://logon.vanguard.com,0,us,confiavel
http://afrotech.com,0,us,confiavel
http://en.scratch-wiki.info,0,us,confiavel
http://entertainment.hardrock.com,0,us,confiavel
http://sender.epglogos.de,0,us,confiavel
http://whatfinger.com,0,us,confiavel
http://nga.olx.com.br,0,br,confiavel
http://veecofsm.crm.dynamics.com,0,us,confiavel
http://gemeosbrasil.com.br,0,br,confiavel
http://wellsfargo-login-auth.com,1,us,phishing
http://docs.e-iepdata.com,0,us,confiavel
http://elle.com,0,us,confiavel
http://scrubsandbeyond.ytuz.net,0,us,confiavel
http://app.gsffiscal.com.br,0,br,confiavel
http://metadata.google.internal.dtzcorporate.com,0,us,confiavel
http://graphics.web.com,0,us,confiavel
http://blog.nubank.com.br,0,br,confiavel
http://dock.us,0,us,confiavel
http://svc.fazenda.gov.br,0,br,confiavel
